"Leaf_ID";"Experiment";"Phenotyping_type";"LMA";"WCf";"WQ";"An";"PSI";"WUEintr";"WUEinst"
"5690_2022-06-07_HD";"Greenhouse";"HT";4,08851364920513;0,723709369024856;75,7;NA;NA;NA;NA
"4464_2022-06-07_HD";"Greenhouse";"HT";3,96118969473162;0,748201438848921;83,2;NA;NA;NA;NA
"4468_2022-06-07_HD";"Greenhouse";"HT";2,26353696841807;0,7911227154047;60,6;NA;NA;NA;NA
"4467_2022-06-07_HD";"Greenhouse";"HT";3,36701124052188;0,752855659397715;72,5;NA;NA;NA;NA
"4587_2022-06-07_HD";"Greenhouse";"HT";3,33871702841665;0,754422476586889;72,5;NA;NA;NA;NA
"4582_2022-06-07_HD";"Greenhouse";"HT";4,4846326186783;0,770788141720897;106,6;NA;NA;NA;NA
"4580_2022-06-07_HD";"Greenhouse";"HT";3,69239467973197;0,740298507462687;74,4;NA;NA;NA;NA
"4823_2022-06-07_HD";"Greenhouse";"HT";4,97978133051975;0,719745222929936;90,4;NA;NA;NA;NA
"4820_2022-06-07_HD";"Greenhouse";"HT";4,83831026999362;0,709430756159728;83,5;NA;NA;NA;NA
"4824_2022-06-07_HD";"Greenhouse";"HT";2,77283278631213;0,742105263157895;56,4;NA;NA;NA;NA
"5323_2022-06-07_HD";"Greenhouse";"HT";4,01777811894207;0,733333333333333;78,1;NA;NA;NA;NA
"5327_2022-06-07_HD";"Greenhouse";"HT";5,77201926946607;0,771684387241186;137,9;NA;NA;NA;NA
"5328_2022-06-07_HD";"Greenhouse";"HT";4,01777811894207;0,755803955288048;87,9;NA;NA;NA;NA
"6202_2022-06-09_HD";"Greenhouse";"HT";6,18228534499185;0,718064516129032;111,3;NA;NA;NA;NA
"6201_2022-06-09_HD";"Greenhouse";"HT";3,8338657402581;0,808885754583921;114,7;NA;NA;NA;NA
"5318_2022-06-09_HD";"Greenhouse";"HT";3,55092361920584;0,794766966475879;97,2;NA;NA;NA;NA
"5319_2022-06-09_HD";"Greenhouse";"HT";4,69683920946749;0,732689210950081;91;NA;NA;NA;NA
"5314_2022-06-09_HD";"Greenhouse";"HT";3,12651043762746;0,771929824561404;74,8;NA;NA;NA;NA
"4992_2022-06-09_HD";"Greenhouse";"HT";5,05051686078281;0,77962962962963;126,3;NA;NA;NA;NA
"4994_2022-06-09_HD";"Greenhouse";"HT";4,42804419446784;0,758859784283513;98,5;NA;NA;NA;NA
"4996_2022-06-09_HD";"Greenhouse";"HT";4,42804419446784;0,798064516129032;123,7;NA;NA;NA;NA
"6167_2022-06-09_HD";"Greenhouse";"HT";4,49877972473091;0,783967391304348;115,4;NA;NA;NA;NA
"6161_2022-06-09_HD";"Greenhouse";"HT";4,47048551262568;0,730834752981261;85,8;NA;NA;NA;NA
"6162_2022-06-09_HD";"Greenhouse";"HT";4,17339628552081;0,735188509874327;81,9;NA;NA;NA;NA
"4696_2022-06-09_HD";"Greenhouse";"HT";5,00807554262497;0,741605839416058;101,6;NA;NA;NA;NA
"4698_2022-06-09_HD";"Greenhouse";"HT";4,73928052762533;0,75240206947524;101,8;NA;NA;NA;NA
"4694_2022-06-09_HD";"Greenhouse";"HT";4,39974998236262;0,777060931899642;108,4;NA;NA;NA;NA
"6598_2022-06-09_HD";"Greenhouse";"HT";2,27768407447068;0,786188579017264;59,2;NA;NA;NA;NA
"6591_2022-06-09_HD";"Greenhouse";"HT";5,3617531939403;0,75859872611465;119,1;NA;NA;NA;NA
"6596_2022-06-09_HD";"Greenhouse";"HT";3,57921783131107;0,78;89,7;NA;NA;NA;NA
"5384_2022-06-09_HD";"Greenhouse";"HT";4,5978094670992;0,765173410404624;105,9;NA;NA;NA;NA
"5383_2022-06-09_HD";"Greenhouse";"HT";5,57395978472949;0,772910662824208;134,1;NA;NA;NA;NA
"5381_2022-06-09_HD";"Greenhouse";"HT";4,37145577025739;0,751607717041801;93,5;NA;NA;NA;NA
"4190_2022-06-09_HD";"Greenhouse";"HT";3,15480464973268;0,783073929961089;80,5;NA;NA;NA;NA
"4193_2022-06-09_HD";"Greenhouse";"HT";5,67298952709778;0,689868522815159;89,2;NA;NA;NA;NA
"4191_2022-06-09_HD";"Greenhouse";"HT";3,74898310394242;0,730691056910569;71,9;NA;NA;NA;NA
"6468_2022-06-09_HD";"Greenhouse";"HT";5,20613502736155;0,762427372498386;118,1;NA;NA;NA;NA
"6467_2022-06-09_HD";"Greenhouse";"HT";5,40419451209814;0,782212086659065;137,2;NA;NA;NA;NA
"6465_2022-06-09_HD";"Greenhouse";"HT";4,0460723310473;0,768608414239482;95;NA;NA;NA;NA
"6813_2022-06-09_HD";"Greenhouse";"HT";4,54122104288875;0,721112076455256;83;NA;NA;NA;NA
"6811_2022-06-09_HD";"Greenhouse";"HT";4,65439789130965;0,726744186046512;87,5;NA;NA;NA;NA
"6814_2022-06-09_HD";"Greenhouse";"HT";5,00807554262497;0,7168;89,6;NA;NA;NA;NA
"4664_2022-06-09_HD";"Greenhouse";"HT";5,5881068907821;0,713768115942029;98,5;NA;NA;NA;NA
"4665_2022-06-09_HD";"Greenhouse";"HT";5,68713663315039;0,726716519374575;106,9;NA;NA;NA;NA
"4666_2022-06-09_HD";"Greenhouse";"HT";4,97978133051975;0,730680948737567;95,5;NA;NA;NA;NA
"5038_2022-06-09_HD";"Greenhouse";"HT";5,48907714841381;0,721264367816092;100,4;NA;NA;NA;NA
"5035_2022-06-09_HD";"Greenhouse";"HT";5,41834161815075;0,736407432897454;107;NA;NA;NA;NA
"5033_2022-06-09_HD";"Greenhouse";"HT";4,58366236104659;0,746875;95,6;NA;NA;NA;NA
"5694_2022-06-09_HD";"Greenhouse";"HT";4,2724260278891;0,705078125;72,2;NA;NA;NA;NA
"5695_2022-06-09_HD";"Greenhouse";"HT";4,37145577025739;0,702884615384615;73,1;NA;NA;NA;NA
"5692_2022-06-09_HD";"Greenhouse";"HT";3,22554017999575;0,733333333333333;62,7;NA;NA;NA;NA
"5599_2022-06-14_HD";"Greenhouse";"HT";3,2821286042062;0,744493392070485;67,6;NA;NA;NA;NA
"5595_2022-06-14_HD";"Greenhouse";"HT";5,34760608788768;0,69041769041769;84,3;NA;NA;NA;NA
"5590_2022-06-14_HD";"Greenhouse";"HT";4,08851364920513;0,701137538779731;67,8;NA;NA;NA;NA
"5501_2022-06-14_HD";"Greenhouse";"HT";4,24413181578388;0,716446124763705;75,8;NA;NA;NA;NA
"5506_2022-06-14_HD";"Greenhouse";"HT";4,66854499736226;0,686907020872865;72,4;NA;NA;NA;NA
"5503_2022-06-14_HD";"Greenhouse";"HT";4,7109863155201;0,739028213166144;94,3;NA;NA;NA;NA
"5157_2022-06-14_HD";"Greenhouse";"HT";5,41834161815075;0,705384615384615;91,7;NA;NA;NA;NA
"5155_2022-06-14_HD";"Greenhouse";"HT";4,41389708841523;0,726075504828797;82,7;NA;NA;NA;NA
"5156_2022-06-14_HD";"Greenhouse";"HT";4,54122104288875;0,742582197273456;92,6;NA;NA;NA;NA
"6249_2022-06-14_HD";"Greenhouse";"HT";5,89934322393959;0,714579055441478;104,4;NA;NA;NA;NA
"6241_2022-06-14_HD";"Greenhouse";"HT";3,77727731604765;0,724742268041237;70,3;NA;NA;NA;NA
"6243_2022-06-14_HD";"Greenhouse";"HT";5,8003134815713;0,715672676837725;103,2;NA;NA;NA;NA
"4124_2022-06-20_HD";"Greenhouse";"HT";3,508482301048;0,753233830845771;75,7;NA;NA;NA;NA
"4123_2022-06-20_HD";"Greenhouse";"HT";6,60669852657023;0,689494680851064;103,7;NA;NA;NA;NA
"4127_2022-06-20_HD";"Greenhouse";"HT";3,66410046762675;0,769162210338681;86,3;NA;NA;NA;NA
"6306_2022-06-20_HD";"Greenhouse";"HT";5,82860769367652;0,692995529061103;93;NA;NA;NA;NA
"6300_2022-06-20_HD";"Greenhouse";"HT";5,46078293630859;0,71865889212828;98,6;NA;NA;NA;NA
"6305_2022-06-20_HD";"Greenhouse";"HT";5,57395978472949;0,726768377253814;104,8;NA;NA;NA;NA
"4786_2022-06-20_HD";"Greenhouse";"HT";7,01696460209601;0,681028938906752;105,9;NA;NA;NA;NA
"4782_2022-06-20_HD";"Greenhouse";"HT";3,04162780131178;0,729899497487437;58,1;NA;NA;NA;NA
"4787_2022-06-20_HD";"Greenhouse";"HT";4,97978133051975;0,714748784440843;88,2;NA;NA;NA;NA
"4408_2022-06-20_HD";"Greenhouse";"HT";5,55981267867688;0,718884120171674;100,5;NA;NA;NA;NA
"4407_2022-06-20_HD";"Greenhouse";"HT";5,09295817894065;0,746835443037975;106,2;NA;NA;NA;NA
"4400_2022-06-20_HD";"Greenhouse";"HT";4,11680786131036;0,749569707401033;87,1;NA;NA;NA;NA
"5152_2022-06-20_HD";"Greenhouse";"HT";4,65439789130965;0,72165820642978;85,3;NA;NA;NA;NA
"5158_2022-06-20_HD";"Greenhouse";"HT";5,89934322393959;0,682406702208682;89,6;NA;NA;NA;NA
"5154_2022-06-20_HD";"Greenhouse";"HT";3,77727731604765;0,736426456071076;74,6;NA;NA;NA;NA
"4401_2022-06-20_HD";"Greenhouse";"HT";3,55092361920584;0,772850678733032;85,4;NA;NA;NA;NA
"4404_2022-06-20_HD";"Greenhouse";"HT";5,39004740604552;0,755298651252408;117,6;NA;NA;NA;NA
"4406_2022-06-20_HD";"Greenhouse";"HT";4,25827892183649;0,764291307752545;97,6;NA;NA;NA;NA
"5502_2022-06-20_HD";"Greenhouse";"HT";4,62610367920442;0,721227621483376;84,6;NA;NA;NA;NA
"5500_2022-06-20_HD";"Greenhouse";"HT";4,72513342157271;0,754050073637702;102,4;NA;NA;NA;NA
"5509_2022-06-20_HD";"Greenhouse";"HT";3,86215995236333;0,736231884057971;76,2;NA;NA;NA;NA
"6246_2022-06-20_HD";"Greenhouse";"HT";4,75342763367794;0,7312;91,4;NA;NA;NA;NA
"6242_2022-06-20_HD";"Greenhouse";"HT";4,88075158815146;0,718367346938775;88;NA;NA;NA;NA
"6247_2022-06-20_HD";"Greenhouse";"HT";3,60751204341629;0,725806451612903;67,5;NA;NA;NA;NA
"5939_2022-06-20_HD";"Greenhouse";"HT";5,82860769367652;0,66612641815235;82,2;NA;NA;NA;NA
"5936_2022-06-20_HD";"Greenhouse";"HT";5,00807554262497;0,69244135534318;79,7;NA;NA;NA;NA
"5933_2022-06-20_HD";"Greenhouse";"HT";4,32901445209955;0,713751169317119;76,3;NA;NA;NA;NA
"5853_2022-06-20_HD";"Greenhouse";"HT";4,32901445209955;0,725314183123878;80,8;NA;NA;NA;NA
"5857_2022-06-20_HD";"Greenhouse";"HT";3,947042588679;0,727005870841487;74,3;NA;NA;NA;NA
"5851_2022-06-20_HD";"Greenhouse";"HT";3,91874837657378;0,726554787759131;73,6;NA;NA;NA;NA
"5591_2022-06-20_HD";"Greenhouse";"HT";5,26272345157201;0,67595818815331;77,6;NA;NA;NA;NA
"5593_2022-06-20_HD";"Greenhouse";"HT";5,12125239104588;0,674752920035939;75,1;NA;NA;NA;NA
"5594_2022-06-20_HD";"Greenhouse";"HT";4,7109863155201;0,714652956298201;83,4;NA;NA;NA;NA
"5935_2022-06-20_HD";"Greenhouse";"HT";4,06021943709991;0,710685483870968;70,5;NA;NA;NA;NA
"5932_2022-06-20_HD";"Greenhouse";"HT";5,0363697547302;0,677828054298643;74,9;NA;NA;NA;NA
"5937_2022-06-20_HD";"Greenhouse";"HT";4,18754339157342;0,70251256281407;69,9;NA;NA;NA;NA
"4781_2022-06-23_HD";"Greenhouse";"HT";5,50322425446643;0,702599388379205;91,9;NA;NA;NA;NA
"4783_2022-06-23_HD";"Greenhouse";"HT";5,33345898183507;0,700555996822875;88,2;NA;NA;NA;NA
"4780_2022-06-23_HD";"Greenhouse";"HT";5,0363697547302;0,72782874617737;95,2;NA;NA;NA;NA
"6637_2022-06-24_HD";"Greenhouse";"HT";4,66854499736226;0,673267326732673;68;NA;NA;NA;NA
"6630_2022-06-24_HD";"Greenhouse";"HT";4,66854499736226;0,666666666666667;66;NA;NA;NA;NA
"6638_2022-06-24_HD";"Greenhouse";"HT";4,81001605788839;0,702797202797203;80,4;NA;NA;NA;NA
"4168_2022-06-24_HD";"Greenhouse";"HT";5,89934322393959;0,722554890219561;108,6;NA;NA;NA;NA
"4162_2022-06-24_HD";"Greenhouse";"HT";4,86660448209884;0,717569786535304;87,4;NA;NA;NA;NA
"4165_2022-06-24_HD";"Greenhouse";"HT";3,77727731604765;0,73030303030303;72,3;NA;NA;NA;NA
"5175_2022-06-24_HD";"Greenhouse";"HT";5,54566557262426;0,73187414500684;107;NA;NA;NA;NA
"5177_2022-06-24_HD";"Greenhouse";"HT";4,54122104288875;0,725406330196749;84,8;NA;NA;NA;NA
"5173_2022-06-24_HD";"Greenhouse";"HT";4,83831026999362;0,75553967119371;105,7;NA;NA;NA;NA
"6286_2022-06-24_HD";"Greenhouse";"HT";4,62610367920442;0,703266787658802;77,5;NA;NA;NA;NA
"6284_2022-06-24_HD";"Greenhouse";"HT";4,31486734604694;0,67274678111588;62,7;NA;NA;NA;NA
"6283_2022-06-24_HD";"Greenhouse";"HT";3,55092361920584;0,713470319634703;62,5;NA;NA;NA;NA
"6281_2022-06-24_HD";"Greenhouse";"HT";5,19198792130894;0,657009345794393;70,3;NA;NA;NA;NA
"6285_2022-06-24_HD";"Greenhouse";"HT";5,12125239104588;0,673873873873874;74,8;NA;NA;NA;NA
"6287_2022-06-24_HD";"Greenhouse";"HT";3,73483599788981;0,717647058823529;67,1;NA;NA;NA;NA
"5172_2022-06-24_HD";"Greenhouse";"HT";6,06910849657094;0,683861459100958;92,8;NA;NA;NA;NA
"5178_2022-06-24_HD";"Greenhouse";"HT";5,29101766367723;0,714067278287462;93,4;NA;NA;NA;NA
"5174_2022-06-24_HD";"Greenhouse";"HT";4,81001605788839;0,729083665338645;91,5;NA;NA;NA;NA
"4765_2022-06-24_HD";"Greenhouse";"HT";6,32375640551798;0,675145348837209;92,9;NA;NA;NA;NA
"4760_2022-06-24_HD";"Greenhouse";"HT";6,49352167814933;0,700391644908616;107,3;NA;NA;NA;NA
"4766_2022-06-24_HD";"Greenhouse";"HT";5,84275479972914;0,661197703035275;80,6;NA;NA;NA;NA
"6681_2022-06-24_HD";"Greenhouse";"HT";3,93289548262639;0,709812108559499;68;NA;NA;NA;NA
"6683_2022-06-24_HD";"Greenhouse";"HT";6,70572826893852;0,641993957703927;85;NA;NA;NA;NA
"6686_2022-06-24_HD";"Greenhouse";"HT";5,46078293630859;0,688709677419355;85,4;NA;NA;NA;NA
"6839_2022-06-24_HD";"Greenhouse";"HT";5,33345898183507;0,732434350603265;103,2;NA;NA;NA;NA
"4579_2022-06-24_HD";"Greenhouse";"HT";5,51737136051904;0,706766917293233;94;NA;NA;NA;NA
"4572_2022-06-24_HD";"Greenhouse";"HT";5,68713663315039;0,71927374301676;103;NA;NA;NA;NA
"6374_2022-06-24_HD";"Greenhouse";"HT";4,62610367920442;0,698060941828255;75,6;NA;NA;NA;NA
"6378_2022-06-24_HD";"Greenhouse";"HT";5,41834161815075;0,710725075528701;94,1;NA;NA;NA;NA
"6372_2022-06-24_HD";"Greenhouse";"HT";4,73928052762533;0,744079449961803;97,4;NA;NA;NA;NA
"5998_2022-06-24_HD";"Greenhouse";"HT";5,34760608788768;0,717065868263473;95,8;NA;NA;NA;NA
"5999_2022-06-24_HD";"Greenhouse";"HT";5,12125239104588;0,754409769335142;111,2;NA;NA;NA;NA
"5995_2022-06-24_HD";"Greenhouse";"HT";4,06021943709991;0,761231281198003;91,5;NA;NA;NA;NA
"5661_2022-06-24_HD";"Greenhouse";"HT";5,81446058762391;0,706008583690987;98,7;NA;NA;NA;NA
"5668_2022-06-24_HD";"Greenhouse";"HT";5,5881068907821;0,696387394312068;90,6;NA;NA;NA;NA
"5660_2022-06-24_HD";"Greenhouse";"HT";5,00807554262497;0,744034707158351;102,9;NA;NA;NA;NA
"6304_2022-06-24_HD";"Greenhouse";"HT";5,34760608788768;0,719792438843588;97,1;NA;NA;NA;NA
"6301_2022-06-24_HD";"Greenhouse";"HT";6,11154981472878;0,694483734087694;98,2;NA;NA;NA;NA
"6302_2022-06-24_HD";"Greenhouse";"HT";3,89045416446855;0,73378509196515;75,8;NA;NA;NA;NA
"4126_2022-06-24_HD";"Greenhouse";"HT";4,51292683078352;0,742534301856336;92;NA;NA;NA;NA
"4120_2022-06-24_HD";"Greenhouse";"HT";6,2388737692023;0,695020746887967;100,5;NA;NA;NA;NA
"4129_2022-06-24_HD";"Greenhouse";"HT";5,70128373920301;0,725850340136054;106,7;NA;NA;NA;NA
"5997_2022-06-24_HD";"Greenhouse";"HT";2,36256671078636;0,794840294840295;64,7;NA;NA;NA;NA
"5994_2022-06-24_HD";"Greenhouse";"HT";5,64469531499255;0,716820440028389;101;NA;NA;NA;NA
"5991_2022-06-24_HD";"Greenhouse";"HT";4,37145577025739;0,746928746928747;91,2;NA;NA;NA;NA
"6373_2022-06-24_HD";"Greenhouse";"HT";5,57395978472949;0,721357850070721;102;NA;NA;NA;NA
"6377_2022-06-24_HD";"Greenhouse";"HT";5,65884242104517;0,693016116653876;90,3;NA;NA;NA;NA
"6370_2022-06-24_HD";"Greenhouse";"HT";5,31931187578246;0,747311827956989;111,2;NA;NA;NA;NA
"5444_2022-06-24_HD";"Greenhouse";"HT";3,66410046762675;0,757943925233645;81,1;NA;NA;NA;NA
"5440_2022-06-24_HD";"Greenhouse";"HT";2,48989066525987;0,745296671490593;51,5;NA;NA;NA;NA
"5448_2022-06-24_HD";"Greenhouse";"HT";4,79586895183578;0,726171243941842;89,9;NA;NA;NA;NA
"4768_2022-06-24_HD";"Greenhouse";"HT";5,75787216341346;0,698071216617211;94,1;NA;NA;NA;NA
"4764_2022-06-24_HD";"Greenhouse";"HT";7,41308357156917;0,697808535178777;121;NA;NA;NA;NA
"4761_2022-06-24_HD";"Greenhouse";"HT";6,55011010235978;0,718026796589525;117,9;NA;NA;NA;NA
"6684_2022-06-24_HD";"Greenhouse";"HT";5,29101766367723;0,702702702702703;88,4;NA;NA;NA;NA
"6688_2022-06-24_HD";"Greenhouse";"HT";5,54566557262426;0,675227837613919;81,5;NA;NA;NA;NA
"6682_2022-06-24_HD";"Greenhouse";"HT";2,97089227104871;0,776833156216791;73,1;NA;NA;NA;NA
"6008_2022-06-24_HD";"Greenhouse";"HT";4,54122104288875;0,720869565217391;82,9;NA;NA;NA;NA
"6001_2022-06-24_HD";"Greenhouse";"HT";5,1495466031511;0,682650392327812;78,3;NA;NA;NA;NA
"6002_2022-06-24_HD";"Greenhouse";"HT";4,00363101288946;0,728406909788868;75,9;NA;NA;NA;NA
"6837_2022-06-24_HD";"Greenhouse";"HT";5,00807554262497;0,719047619047619;90,6;NA;NA;NA;NA
"4578_2022-06-24_HD";"Greenhouse";"HT";5,60225399683472;0,712209302325581;98;NA;NA;NA;NA
"4570_2022-06-24_HD";"Greenhouse";"HT";6,42278614788627;0,718187461204221;115,7;NA;NA;NA;NA
"5774_2022-06-24_HD";"Greenhouse";"HT";4,78172184578317;0,713801862828112;84,3;NA;NA;NA;NA
"5770_2022-06-24_HD";"Greenhouse";"HT";4,52707393683613;0,683794466403162;69,2;NA;NA;NA;NA
"5776_2022-06-24_HD";"Greenhouse";"HT";4,9231929063093;0,694200351493849;79;NA;NA;NA;NA
"4218_2022-06-27_HD";"Greenhouse";"HT";5,63054820893994;0,720309205903022;102,5;NA;NA;NA;NA
"4214_2022-06-27_HD";"Greenhouse";"HT";6,05496139051833;0,710810810810811;105,2;NA;NA;NA;NA
"4216_2022-06-27_HD";"Greenhouse";"HT";5,1495466031511;0,721499617444529;94,3;NA;NA;NA;NA
"4169_2022-06-27_HD";"Greenhouse";"HT";4,30072023999433;0,772284644194757;103,1;NA;NA;NA;NA
"4164_2022-06-27_HD";"Greenhouse";"HT";4,01777811894207;0,732327992459943;77,7;NA;NA;NA;NA
"4167_2022-06-27_HD";"Greenhouse";"HT";2,65965593789123;0,752631578947368;57,2;NA;NA;NA;NA
"7786_2022-06-27_HD";"Greenhouse";"HT";4,45633840657307;0,756944444444444;98,1;NA;NA;NA;NA
"7782_2022-06-27_HD";"Greenhouse";"HT";4,89489869420407;0,739261492087415;98,1;NA;NA;NA;NA
"7790_2022-06-27_HD";"Greenhouse";"HT";4,72513342157271;0,705467372134039;80;NA;NA;NA;NA
"6634_2022-06-27_HD";"Greenhouse";"HT";4,85245737604623;0,687329079307201;75,4;NA;NA;NA;NA
"6635_2022-06-27_HD";"Greenhouse";"HT";5,05051686078281;0,697713801862828;82,4;NA;NA;NA;NA
"6631_2022-06-27_HD";"Greenhouse";"HT";4,35730866420478;0,685393258426966;67,1;NA;NA;NA;NA
"7749_2022-06-27_HD";"Greenhouse";"HT";6,26716798130752;0,719797596457938;113,8;NA;NA;NA;NA
"7754_2022-06-27_HD";"Greenhouse";"HT";5,75787216341346;0,686682063125481;89,2;NA;NA;NA;NA
"7742_2022-06-27_HD";"Greenhouse";"HT";4,81001605788839;0,702797202797203;80,4;NA;NA;NA;NA
"6677_2022-06-27_HD";"Greenhouse";"HT";4,69683920946749;0,697632058287796;76,6;NA;NA;NA;NA
"6672_2022-06-27_HD";"Greenhouse";"HT";5,26272345157201;0,695331695331695;84,9;NA;NA;NA;NA
"6673_2022-06-27_HD";"Greenhouse";"HT";4,75342763367794;0,74331550802139;97,3;NA;NA;NA;NA
"7750_2022-06-27_HD";"Greenhouse";"HT";6,11154981472878;0,664335664335664;85,5;NA;NA;NA;NA
"7745_2022-06-27_HD";"Greenhouse";"HT";5,31931187578246;0,686143572621035;82,2;NA;NA;NA;NA
"6674_2022-06-27_HD";"Greenhouse";"HT";4,2724260278891;0,738980121002593;85,5;NA;NA;NA;NA
"6676_2022-06-27_HD";"Greenhouse";"HT";3,73483599788981;0,72699069286453;70,3;NA;NA;NA;NA
"6679_2022-06-27_HD";"Greenhouse";"HT";5,5881068907821;0,749365482233503;118,1;NA;NA;NA;NA
"4211_2022-06-27_HD";"Greenhouse";"HT";5,26272345157201;0,715813598166539;93,7;NA;NA;NA;NA
"4213_2022-06-27_HD";"Greenhouse";"HT";6,13984402683401;0,699445983379501;101;NA;NA;NA;NA
"4217_2022-06-27_HD";"Greenhouse";"HT";5,68713663315039;0,717498243148278;102,1;NA;NA;NA;NA
"5447_2022-06-27_HD";"Greenhouse";"HT";4,86660448209884;0,728920409771474;92,5;NA;NA;NA;NA
"5445_2022-06-27_HD";"Greenhouse";"HT";5,05051686078281;0,69949494949495;83,1;NA;NA;NA;NA
"5442_2022-06-27_HD";"Greenhouse";"HT";4,21583760367865;0,763116057233704;96;NA;NA;NA;NA
"5662_2022-06-27_HD";"Greenhouse";"HT";5,26272345157201;0,722595078299776;96,9;NA;NA;NA;NA
"5665_2022-06-27_HD";"Greenhouse";"HT";4,01777811894207;0,739449541284404;80,6;NA;NA;NA;NA
"5666_2022-06-27_HD";"Greenhouse";"HT";4,49877972473091;0,750392464678179;95,6;NA;NA;NA;NA
"4124_2022-06-27_HD";"Greenhouse";"HT";5,12125239104588;0,779268292682927;127,8;NA;NA;NA;NA
"4123_2022-06-27_HD";"Greenhouse";"HT";5,34760608788768;0,693927125506073;85,7;NA;NA;NA;NA
"4127_2022-06-27_HD";"Greenhouse";"HT";2,74453857420691;0,775722543352601;67,1;NA;NA;NA;NA
"6259_2022-06-27_HD";"Greenhouse";"HT";4,62610367920442;0,683752417794971;70,7;NA;NA;NA;NA
"6251_2022-06-27_HD";"Greenhouse";"HT";5,22028213341417;0,702179176755448;87;NA;NA;NA;NA
"6256_2022-06-27_HD";"Greenhouse";"HT";6,11154981472878;0,705320600272851;103,4;NA;NA;NA;NA
"5872_2022-06-27_HD";"Greenhouse";"HT";4,81001605788839;0,733750978856695;93,7;NA;NA;NA;NA
"5873_2022-06-27_HD";"Greenhouse";"HT";3,64995336157413;0,74251497005988;74,4;NA;NA;NA;NA
"5878_2022-06-27_HD";"Greenhouse";"HT";4,00363101288946;0,733270499528746;77,8;NA;NA;NA;NA
"5777_2022-06-27_HD";"Greenhouse";"HT";3,08406911946962;0,749425287356322;65,2;NA;NA;NA;NA
"5771_2022-06-27_HD";"Greenhouse";"HT";4,41389708841523;0,728931364031277;83,9;NA;NA;NA;NA
"5778_2022-06-27_HD";"Greenhouse";"HT";4,65439789130965;0,72165820642978;85,3;NA;NA;NA;NA
"6000_2022-06-27_HD";"Greenhouse";"HT";5,22028213341417;0,682170542635659;79,2;NA;NA;NA;NA
"6005_2022-06-27_HD";"Greenhouse";"HT";4,83831026999362;0,706689536878216;82,4;NA;NA;NA;NA
"6003_2022-06-27_HD";"Greenhouse";"HT";3,87630705841594;0,720408163265306;70,6;NA;NA;NA;NA
"6306_2022-06-27_HD";"Greenhouse";"HT";5,82860769367652;0,693680297397769;93,3;NA;NA;NA;NA
"6300_2022-06-27_HD";"Greenhouse";"HT";4,75342763367794;0,762544169611307;107,9;NA;NA;NA;NA
"6305_2022-06-27_HD";"Greenhouse";"HT";4,97978133051975;0,727764887857695;94,1;NA;NA;NA;NA
"4978_2022-06-27_HD";"Greenhouse";"HT";5,44663583025597;0,737021857923497;107,9;NA;NA;NA;NA
"4976_2022-06-27_HD";"Greenhouse";"HT";6,42278614788627;0,707285622179239;109,7;NA;NA;NA;NA
"4973_2022-06-27_HD";"Greenhouse";"HT";4,39974998236262;0,744453574363188;90,6;NA;NA;NA;NA
"4564_2022-06-27_HD";"Greenhouse";"HT";4,75342763367794;0,700534759358289;78,6;NA;NA;NA;NA
"4566_2022-06-27_HD";"Greenhouse";"HT";5,61640110288733;0,702621722846442;93,8;NA;NA;NA;NA
"4563_2022-06-27_HD";"Greenhouse";"HT";3,508482301048;0,738120380147835;69,9;NA;NA;NA;NA
"4954_2022-06-30_HD";"Greenhouse";"HT";6,33790351157059;0,663915978994749;88,5;NA;NA;NA;NA
"4951_2022-06-30_HD";"Greenhouse";"HT";2,90015674078565;0,767309875141884;67,6;NA;NA;NA;NA
"6614_2022-06-30_HD";"Greenhouse";"HT";4,22998470973126;0,711946050096339;73,9;NA;NA;NA;NA
"6616_2022-06-30_HD";"Greenhouse";"HT";5,1495466031511;0,6996699669967;84,8;NA;NA;NA;NA
"6610_2022-06-30_HD";"Greenhouse";"HT";4,9231929063093;0,722488038277512;90,6;NA;NA;NA;NA
"4933_2022-06-30_HD";"Greenhouse";"HT";6,30960929946536;0,809483126868859;189,5;NA;NA;NA;NA
"4938_2022-06-30_HD";"Greenhouse";"HT";4,65439789130965;0,749619482496195;98,5;NA;NA;NA;NA
"4937_2022-06-30_HD";"Greenhouse";"HT";4,7109863155201;0,744631901840491;97,1;NA;NA;NA;NA
"5086_2022-06-30_HD";"Greenhouse";"HT";4,69683920946749;0,721709974853311;86,1;NA;NA;NA;NA
"5084_2022-06-30_HD";"Greenhouse";"HT";5,61640110288733;0,701951951951952;93,5;NA;NA;NA;NA
"5083_2022-06-30_HD";"Greenhouse";"HT";4,21583760367865;0,727605118829982;79,6;NA;NA;NA;NA
"4474_2022-06-30_HD";"Greenhouse";"HT";5,61640110288733;0,713150289017341;98,7;NA;NA;NA;NA
"4475_2022-06-30_HD";"Greenhouse";"HT";5,43248872420336;0,694753577106518;87,4;NA;NA;NA;NA
"4479_2022-06-30_HD";"Greenhouse";"HT";4,61195657315181;0,728106755629692;87,3;NA;NA;NA;NA
"4894_2022-06-30_HD";"Greenhouse";"HT";5,94178454209743;0,68586387434555;91,7;NA;NA;NA;NA
"4898_2022-06-30_HD";"Greenhouse";"HT";5,72957795130823;0,708842559309849;98,6;NA;NA;NA;NA
"4891_2022-06-30_HD";"Greenhouse";"HT";4,83831026999362;0,71990171990172;87,9;NA;NA;NA;NA
